,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
946,5926,Maruti Swift VDI Optional,2016,565548.3168433001,70000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
947,2081,Mahindra Scorpio 2.6 Turbo 9 Str,2006,264753.0880267924,185000,Diesel,Individual,Manual,First Owner,12.7 kmpl,2609 CC,116.6 bhp,"28.3@ 1,700-2,200(kgm@ rpm)",9.0
948,5097,BMW X4 M Sport X xDrive20d,2019,5459338.991698419,7500,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5.0
949,2040,Maruti Ciaz VDi Plus,2014,537092.2190843411,145000,Diesel,Individual,Manual,Second Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
950,2710,Maruti Ertiga BSIV LXI,2017,621292.745745026,35000,Petrol,Individual,Manual,First Owner,17.5 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,7.0
951,5679,Toyota Etios 1.4 VXD,2017,656967.0161710595,120000,Diesel,Individual,Manual,Second Owner,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5.0
952,3428,Tata Zest Revotron 1.2 XT,2017,400955.6399932117,120000,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5.0
953,7369,Maruti Swift AMT VDI,2018,874184.1728706917,16000,Diesel,Dealer,Automatic,First Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
954,721,Hyundai Accent GLE,2004,18934.727153375978,120000,Petrol,Individual,Manual,Second Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5.0
955,4822,Maruti Baleno Alpha 1.3,2018,748336.0326840698,38817,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
956,5342,Nissan Sunny XL D,2018,670092.6426887172,35000,Diesel,Individual,Manual,First Owner,22.71 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5.0
957,6413,Maruti Alto 800 LX,2016,306172.4607196634,15000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
958,2535,Honda Amaze VX i-DTEC,2018,629573.5250938762,40000,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
959,1166,Maruti Vitara Brezza VDi Option,2018,773945.5245071661,50000,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
960,2373,Ford Figo 1.5D Trend MT,2017,497142.01961838163,62960,Diesel,Dealer,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0
961,8081,Honda City ZXi AT,2005,495250.6441555901,100000,Petrol,Individual,Automatic,Second Owner,12.0 kmpl,1493 CC,100 bhp,13.1kgm@ 4600rpm,5.0
962,5415,Tata Sumo EX TC,2005,428374.9075337921,188000,Diesel,Individual,Manual,First Owner,12.3 kmpl,1948 CC,90 bhp,"190@ 21,800(kgm@ rpm)",7.0
963,2635,Toyota Camry 2.5 Hybrid,2016,1999993.1172632314,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5.0
964,182,Maruti Swift Dzire VXI,2014,467577.98653088,35000,Petrol,Individual,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0
965,1053,Ford Figo Aspire 1.5 TDCi Titanium,2018,624378.0899812606,30000,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0
966,5661,Mahindra Bolero DI AC BSIII,2005,249978.65387996717,80000,Diesel,Individual,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0
967,6586,Hyundai Grand i10 1.2 CRDi Sportz,2017,469665.07166193903,56290,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
968,6179,Hyundai Grand i10 1.2 CRDi Sportz,2017,469665.07166193903,56290,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
969,2839,Ford Endeavour 2.5L 4X2,2013,845591.0634373913,62000,Diesel,Dealer,Manual,First Owner,13.1 kmpl,2499 CC,141 bhp,330Nm@ 1800rpm,7.0
970,213,Hyundai i20 Magna,2013,318205.6543218022,31377,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5.0
971,1570,Nissan Kicks XV BSIV,2019,717322.1235629511,11533,Petrol,Trustmark Dealer,Manual,First Owner,14.23 kmpl,1498 CC,104.55 bhp,142Nm@ 4000rpm,5.0
972,3071,Maruti Vitara Brezza ZDi Plus,2017,852451.9339104048,35000,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
973,7398,Mahindra XUV500 AT W8 FWD,2015,1238321.2085613282,70000,Diesel,Individual,Automatic,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
974,2446,Maruti Alto 800 LX,2014,209123.29191080155,60000,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
975,2312,Maruti Wagon R CNG LXI,2013,335451.43133017584,80000,CNG,Individual,Manual,Second Owner,32.52 km/kg,998 CC,58.33 bhp,78Nm@ 3500rpm,5.0
976,4194,Ford EcoSport 1.5 TDCi Titanium BE BSIV,2018,924975.7186429622,33360,Diesel,Dealer,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5.0
977,7517,Hyundai Creta 1.6 CRDi SX Option,2015,975363.4417947886,73500,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5.0
978,6963,Volvo XC40 D4 Inscription BSIV,2019,3800004.442210888,20000,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5.0
979,5422,Toyota Innova 2.5 G4 Diesel 7-seater,2006,591496.780814439,250000,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7.0
980,4515,Hyundai Accent GLE,2005,60079.463212051196,50000,Petrol,Individual,Manual,Third Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5.0
981,1099,Tata Safari Storme EX,2015,534072.3827153199,110000,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7.0
982,5384,Tata Tigor 1.2 Revotron XZ Option,2017,502835.2976846532,40000,Petrol,Individual,Manual,Second Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0
983,6826,Tata Indica Vista Terra 1.4 TDI,2011,223601.33776605653,80000,Diesel,Individual,Manual,First Owner,17.0 kmpl,1405 CC,71 bhp,135Nm@ 2500rpm,5.0
984,3489,Mahindra XUV500 W8 AWD,2013,738519.5221830723,150000,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
985,3030,Hyundai i10 Magna 1.2 iTech SE,2010,204444.30062396487,120000,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0
986,6214,Volkswagen Jetta 1.6 Trendline,2010,225012.31331850635,80000,Petrol,Individual,Manual,Second Owner,14.0 kmpl,1595 CC,102 bhp,"15@ 3,800(kgm@ rpm)",5.0
987,7315,Hyundai i20 Active S Petrol,2019,798425.7842275661,13000,Petrol,Individual,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5.0
988,6418,Skoda Octavia Ambiente 1.9 TDI MT,2003,5598.911581210792,250000,Diesel,Individual,Manual,Second Owner,18.7 kmpl,1896 CC,66 bhp,210 / 1900,5.0
989,16,Maruti Ertiga SHVS VDI,2016,766736.1975581322,70000,Diesel,Individual,Manual,Second Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0
990,91,Volkswagen Polo 1.2 MPI Comfortline,2015,520394.5942210937,42000,Petrol,Dealer,Manual,First Owner,16.47 kmpl,1198 CC,74 bhp,110Nm@ 3750rpm,5.0
991,1299,Honda Accord 2.4 AT,2009,554855.0693392284,100000,Petrol,Individual,Automatic,Second Owner,11.7 kmpl,2354 CC,177.6 bhp,222Nm@ 4300rpm,5.0
992,861,Renault KWID RXT,2016,286835.8608808984,50000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0
993,4012,Mahindra XUV300 W8 Option BSIV,2019,1106909.9496734184,22000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1197 CC,110 bhp,200Nm@ 2000-3500rpm,5.0
994,5582,Mahindra XUV500 W6 2WD,2014,787541.5082688676,141000,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
995,6074,Maruti Swift Dzire VXI 1.2,2017,600241.6836098888,20000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
996,3574,Maruti Swift Dzire VDI,2013,451890.75157752656,105000,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
997,3421,Hyundai Grand i10 1.2 CRDi Sportz,2017,469665.07166193903,56290,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
998,2757,Maruti Alto K10 VXI,2016,292018.57966659707,110000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
999,5298,Tata Safari Storme LX,2014,549954.6879451236,55000,Diesel,Individual,Manual,First Owner,14.0 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7.0
1000,1169,Mahindra TUV 300 T8,2016,651333.2213555616,71000,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7.0
1001,1356,Hyundai i10 Magna 1.2 iTech SE,2014,344348.41669903987,53000,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0
1002,3399,Maruti Omni E MPI STD BS IV,2018,272052.9032291594,30000,Petrol,Individual,Manual,First Owner,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8.0
1003,2760,Maruti Ertiga VDI,2013,516336.9486928808,170000,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7.0
1004,3178,Ford Ecosport 1.5 Diesel Titanium,2015,658490.155140145,92651,Diesel,Dealer,Manual,First Owner,21.7 kmpl,1498 CC,98.96 bhp,215Nm@ 1750-2500rpm,5.0
1005,5786,Maruti Swift VDI Windsong Limited edition,2015,561049.1360857293,100000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5.0
1006,6356,Volkswagen Vento Diesel Trendline,2011,270917.0275149888,90000,Diesel,Individual,Manual,First Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0
1007,2644,BMW X4 M Sport X xDrive20d,2019,5459338.991698419,7500,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5.0
1008,5161,Maruti Swift Dzire VDI,2014,517248.9207008723,60000,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
1009,2008,Volkswagen Polo GT TDI,2014,304303.02684132836,80000,Diesel,Individual,Manual,Second Owner,15.11 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0
1010,5754,Tata Tiago 1.2 Revotron XZ,2016,385481.8382434107,13500,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0
1011,1765,Ford Figo Diesel Titanium,2011,211650.89714209724,90000,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0
1012,2451,Maruti Ertiga VDI,2015,595408.6404018367,90000,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7.0
1013,7011,Hyundai i20 Sportz 1.2,2013,317450.5727573857,49000,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5.0
1014,4340,Hyundai i10 Era 1.1,2008,94082.32334019104,93331,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0
1015,6909,Chevrolet Sail Hatchback 1.2,2014,330622.0556193086,51000,Petrol,Individual,Manual,First Owner,18.2 kmpl,1199 CC,82.5 bhp,108.5Nm@ 5000rpm,5.0
1016,5110,Mahindra XUV500 W6 2WD,2014,816501.7700053202,120000,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
1017,6040,Maruti Alto K10 VXI,2014,230597.79183780588,100000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
1018,527,Honda City i VTEC VX,2015,732228.0887942172,22000,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5.0
1019,2422,Tata Nano LX,2015,161973.08069358708,60000,Petrol,Individual,Manual,First Owner,25.4 kmpl,624 CC,37.48 bhp,51Nm@ 4000+/-500rpm,4.0
1020,6930,Tata Indica Vista TDI LS,2014,219211.97093649372,120000,Diesel,Individual,Manual,First Owner,19.1 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5.0
1021,4947,Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,630608.612581555,77524,Diesel,Dealer,Manual,First Owner,22.7 kmpl,1498 CC,89.84 bhp,204Nm@ 2000-2750rpm,5.0
1022,5756,Maruti Ertiga ZDI Plus,2019,985694.6575478865,14000,Diesel,Individual,Manual,First Owner,25.47 kmpl,1248 CC,88.50 bhp,200Nm@ 1750rpm,7.0
1023,6171,Toyota Camry 2.5 Hybrid,2016,1999993.1172632314,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5.0
1024,3152,Maruti Swift VXI,2013,406701.90686117625,40000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0
1025,5339,Mahindra Bolero 2011-2019 ZLX,2013,533348.0240382308,50000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0
1026,1320,Mahindra Scorpio 1.99 S10,2015,1026627.4158047666,120000,Diesel,Individual,Manual,Third Owner,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7.0
1027,752,Toyota Innova 2.5 E Diesel MS 8-seater,2008,542131.7463407955,126000,Diesel,Individual,Manual,Third Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8.0
1028,893,Ford Figo Diesel Titanium,2010,176037.47437210032,110000,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0
1029,6563,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,771498.8665014092,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7.0
1030,3973,Maruti Swift LXI,2019,485879.6184111956,15000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1031,7956,Maruti Alto 800 LXI,2018,329692.48820222844,30000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
1032,7512,Volkswagen Polo Petrol Comfortline 1.2L,2011,279525.8308511273,110000,Petrol,Individual,Manual,First Owner,16.47 kmpl,1198 CC,73.9 bhp,110Nm@ 3750rpm,5.0
1033,644,Tata Indica Vista Aura Safire Anniversary Edition,2009,-72998.7299021238,28900,Petrol,Individual,Manual,Second Owner,0.0 kmpl,1172 CC,65 bhp,"9.8@ 3,000(kgm@ rpm)",5.0
1034,4242,Honda Jazz VX,2016,550004.1051622204,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0
1035,7552,Hyundai Verna 1.6 SX VTVT AT,2012,460771.00189910247,83000,Petrol,Individual,Automatic,First Owner,15.74 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5.0
1036,5642,Maruti Swift Dzire VXi,2011,265682.79334283806,100000,Petrol,Individual,Manual,Second Owner,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5.0
1037,985,Mahindra Thar DI 4X4,2014,690150.9240984982,63000,Diesel,Individual,Manual,Second Owner,18.06 kmpl,2523 CC,63 bhp,182.5Nm@ 1500-1800rpm,7.0
1038,3942,Tata Nano Cx BSIII,2012,36176.108409756795,40000,Petrol,Individual,Manual,Second Owner,25.4 kmpl,624 CC,38 bhp,51Nm@ 4000+/-500rpm,4.0
1039,1642,Maruti Swift Dzire VXI,2016,547863.2056544183,30000,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5.0
1040,5245,Audi Q5 35TDI Premium Plus,2018,3975036.310728126,31800,Diesel,Dealer,Automatic,First Owner,17.01 kmpl,1968 CC,188 bhp,400nm@ 1750-3000rpm,5.0
1041,8040,Hyundai Xcent 1.2 CRDi E Plus,2018,477818.43387980154,26000,Diesel,Individual,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
1042,5224,Tata Tiago 1.2 Revotron XT,2017,384350.2131362993,20000,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0
1043,7360,Maruti Swift VDI Optional,2017,606187.4261786523,58559,Diesel,Dealer,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
1044,4037,Maruti Ertiga SHVS ZDI,2016,803926.1005159331,50000,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0
1045,3376,Chevrolet Beat Diesel,2013,166626.82091779239,60000,Diesel,Individual,Manual,Second Owner,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5.0
1046,2126,Mahindra XUV500 W6 2WD,2011,762520.7041453652,108000,Diesel,Dealer,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
1047,5067,Maruti Swift VXI,2012,358732.8513750641,123000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0
1048,7064,Toyota Innova 2.5 E Diesel MS 8-seater,2007,491289.75382445555,248119,Diesel,Individual,Manual,Fourth & Above Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8.0
1049,728,Nissan Sunny XE,2011,267703.60067593714,25000,Petrol,Individual,Manual,Second Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5.0
1050,7553,Chevrolet Cruze LTZ AT,2016,624428.1422306423,67600,Diesel,Individual,Automatic,First Owner,14.81 kmpl,1998 CC,163.7 bhp,360Nm@ 2000rpm,5.0
1051,4867,Hyundai i20 1.2 Asta Option,2017,661771.8925821709,25000,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0
1052,5250,Honda Jazz VX,2016,550004.1051622204,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0
1053,7318,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2013,507357.63143782306,120000,Diesel,Individual,Manual,Second Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,10.0
1054,1740,Tata Zest Quadrajet 1.3 75PS XE,2019,514911.37664743466,15000,Diesel,Individual,Manual,First Owner,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5.0
1055,573,Skoda Rapid 1.5 TDI Elegance,2015,583138.3110270051,101500,Diesel,Individual,Manual,Second Owner,21.14 kmpl,1498 CC,103.52 bhp,250Nm@ 1500-2500rpm,5.0
1056,4756,Honda WR-V i-VTEC VX,2017,683833.0023405913,30000,Petrol,Dealer,Manual,First Owner,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0
1057,3878,Tata Tiago 1.05 Revotorq XZ WO Alloy,2017,458299.1457646348,89000,Diesel,Individual,Manual,First Owner,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5.0
1058,4236,Jaguar XF 2.0 Diesel Portfolio,2017,3200019.1293456997,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
1059,5543,Honda Jazz V,2018,615447.5602432401,20000,Petrol,Individual,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0
1060,2967,Maruti Swift Dzire VXI,2016,541979.5710276968,60000,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5.0
1061,6373,Tata Indigo CS LX (TDI) BS III,2009,126810.89539020974,30000,Diesel,Individual,Manual,First Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5.0
1062,5809,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,634166.7613604264,100000,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7.0
1063,2696,Hyundai i10 Era,2008,120786.11028613383,70000,Petrol,Individual,Manual,Third Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0
1064,6194,Maruti Swift Dzire ZDi,2008,212952.283438924,175802,Diesel,Individual,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
1065,7298,Maruti Swift VDI,2018,630309.5104482165,26000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
1066,5975,Toyota Etios GD,2015,483428.24027819186,80000,Diesel,Individual,Manual,Second Owner,23.59 kmpl,1364 CC,67.05 bhp,170Nm@ 1800-2400rpm,5.0
1067,7608,Maruti Swift Dzire VDI,2019,748838.206576255,35700,Diesel,Dealer,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0
1068,2540,Chevrolet Beat LT,2016,275553.50595683465,50000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm,5.0
1069,6824,Hyundai Santro Xing GL,2011,208344.0774320386,40000,Petrol,Individual,Manual,Fourth & Above Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm,5.0
1070,7667,Maruti Ertiga ZDI,2013,599256.1142995702,37659,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7.0
1071,313,Maruti Ertiga VXI,2013,455224.9559579417,90000,Petrol,Individual,Manual,Third Owner,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7.0
1072,1419,Hyundai EON Era Plus,2014,214585.73652119935,50000,Petrol,Individual,Manual,Third Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
1073,6825,Tata Indigo Grand Petrol,2008,36899.89307093271,40000,Petrol,Individual,Manual,Fourth & Above Owner,12.85 kmpl,1396 CC,99.6 bhp,124Nm@ 3500rpm,5.0
1074,6088,Datsun GO T BSIV,2017,292928.75903143676,80000,Petrol,Individual,Manual,Second Owner,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5.0
1075,4399,Jeep Compass 2.0 Limited Option 4X4,2017,1693809.3944972572,20000,Diesel,Individual,Manual,Second Owner,16.3 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5.0
1076,3442,Chevrolet Sail Hatchback Petrol LS ABS,2013,203476.02395524748,110000,Petrol,Individual,Manual,Second Owner,18.2 kmpl,1199 CC,84.8 bhp,113Nm@ 5000rpm,5.0
1077,2874,Maruti Swift VXI Windsong Limited edition,2015,441051.99235945893,50000,Petrol,Individual,Manual,Second Owner,20.4 kmpl,1197 CC,83.11 bhp,115Nm@ 4000rpm,5.0
1078,698,Maruti Swift Dzire VDI,2017,677908.5987177007,40000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0
1079,166,Toyota Camry 2.5 Hybrid,2016,2088561.9995304616,41000,Petrol,Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5.0
1080,804,Renault Duster 110PS Diesel RxZ,2015,596937.0388561332,60000,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0
1081,6784,Tata Indigo eCS LX BSIV,2013,272730.1904392486,80000,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0
1082,5496,Hyundai i20 Active 1.2 S,2016,600199.1983600375,25000,Petrol,Individual,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5.0
1083,7354,Tata Indica V2 DLX TC,2008,164437.23144728132,60000,Diesel,Individual,Manual,Second Owner,16.8 kmpl,1405 CC,68 bhp,"13@ 2,500(kgm@ rpm)",5.0
1084,7913,Maruti Eeco 5 STR With AC Plus HTR CNG,2011,289922.95294925687,1,CNG,Individual,Manual,Fourth & Above Owner,15.1 km/kg,1196 CC,73 bhp,101Nm@ 3000rpm,5.0
1085,1119,Volvo XC40 D4 Inscription BSIV,2019,3800004.442210888,20000,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm,5.0
1086,1161,Maruti Alto LXI,2005,121802.35048424732,40000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
1087,2288,Hyundai Accent Executive,2011,207990.61413303274,35000,Petrol,Individual,Manual,First Owner,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5.0
1088,2813,Maruti Ignis 1.2 Zeta BSIV,2018,529132.5370129595,10000,Petrol,Individual,Manual,First Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
1089,1351,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,364097.23439148406,70000,Diesel,Individual,Manual,Third Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1500-2750rpm,5.0
